[12:28:21 WIB 2026-09-01] === MONITOR XAU V2 MULAI (update 28 Aug: self-lock + guard TF + wick sanity + state persist) ===
[12:28:21 WIB 2026-09-01]   [A] SELL LIMIT SELL entry=4538 SL=4550 TP1=4449 TP2=4370 (waiting)
[12:28:21 WIB 2026-09-01]   [B] BUY LIMIT BUY entry=4400 SL=4355 TP1=4450 TP2=4538 (waiting)
[12:28:21 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4427.18 | PINE=FLAT RSI=39.7
[14:42:54 WIB 2026-09-03] *** TP1 KENA *** harga=4428.20 — L1 profit! Geser SL L2 ke BE 4310
[14:43:54 WIB 2026-09-03] *** TP1 KENA *** harga=4428.17 — L1 profit! Geser SL L2 ke BE 4310
[14:44:54 WIB 2026-09-03] *** TP1 KENA *** harga=4427.54 — L1 profit! Geser SL L2 ke BE 4310
[14:45:54 WIB 2026-09-03] *** TP1 KENA *** harga=4427.53 — L1 profit! Geser SL L2 ke BE 4310
[14:46:54 WIB 2026-09-03] *** TP1 KENA *** harga=4428.51 — L1 profit! Geser SL L2 ke BE 4310
[14:47:54 WIB 2026-09-03] *** TP1 KENA *** harga=4426.74 — L1 profit! Geser SL L2 ke BE 4310
[14:48:54 WIB 2026-09-03] *** TP1 KENA *** harga=4424.82 — L1 profit! Geser SL L2 ke BE 4310
[14:49:54 WIB 2026-09-03] *** TP1 KENA *** harga=4427.80 — L1 profit! Geser SL L2 ke BE 4310
[14:50:54 WIB 2026-09-03] *** TP1 KENA *** harga=4426.20 — L1 profit! Geser SL L2 ke BE 4310
[14:51:54 WIB 2026-09-03] *** TP1 KENA *** harga=4425.65 — L1 profit! Geser SL L2 ke BE 4310
[14:52:54 WIB 2026-09-03] *** TP1 KENA *** harga=4426.11 — L1 profit! Geser SL L2 ke BE 4310
[14:53:54 WIB 2026-09-03] *** TP1 KENA *** harga=4428.17 — L1 profit! Geser SL L2 ke BE 4310
[14:54:54 WIB 2026-09-03] *** TP1 KENA *** harga=4430.52 — L1 profit! Geser SL L2 ke BE 4310
[14:55:54 WIB 2026-09-03] *** TP1 KENA *** harga=4428.85 — L1 profit! Geser SL L2 ke BE 4310
[14:56:54 WIB 2026-09-03] *** TP1 KENA *** harga=4429.15 — L1 profit! Geser SL L2 ke BE 4310
[14:57:54 WIB 2026-09-03] *** TP1 KENA *** harga=4428.74 — L1 profit! Geser SL L2 ke BE 4310
[14:58:54 WIB 2026-09-03] *** TP1 KENA *** harga=4429.17 — L1 profit! Geser SL L2 ke BE 4310
[14:59:54 WIB 2026-09-03] *** TP1 KENA *** harga=4429.17 — L1 profit! Geser SL L2 ke BE 4310
[15:00:54 WIB 2026-09-03] *** TP1 KENA *** harga=4429.42 — L1 profit! Geser SL L2 ke BE 4310
[15:01:54 WIB 2026-09-03] *** TP1 KENA *** harga=4429.78 — L1 profit! Geser SL L2 ke BE 4310
[15:02:54 WIB 2026-09-03] *** TP1 KENA *** harga=4429.05 — L1 profit! Geser SL L2 ke BE 4310
[15:03:54 WIB 2026-09-03] *** TP1 KENA *** harga=4435.98 — L1 profit! Geser SL L2 ke BE 4310
[15:04:54 WIB 2026-09-03] *** TP1 KENA *** harga=4436.59 — L1 profit! Geser SL L2 ke BE 4310
[15:05:54 WIB 2026-09-03] *** TP1 KENA *** harga=4440.59 — L1 profit! Geser SL L2 ke BE 4310
[15:06:54 WIB 2026-09-03] *** TP1 KENA *** harga=4441.26 — L1 profit! Geser SL L2 ke BE 4310
[15:07:54 WIB 2026-09-03] *** TP1 KENA *** harga=4442.84 — L1 profit! Geser SL L2 ke BE 4310
[15:08:54 WIB 2026-09-03] *** TP1 KENA *** harga=4438.82 — L1 profit! Geser SL L2 ke BE 4310
[15:09:54 WIB 2026-09-03] *** TP1 KENA *** harga=4436.30 — L1 profit! Geser SL L2 ke BE 4310
[15:10:54 WIB 2026-09-03] *** TP1 KENA *** harga=4435.06 — L1 profit! Geser SL L2 ke BE 4310
[15:11:54 WIB 2026-09-03] *** TP1 KENA *** harga=4433.95 — L1 profit! Geser SL L2 ke BE 4310
[15:12:54 WIB 2026-09-03] *** TP1 KENA *** harga=4434.09 — L1 profit! Geser SL L2 ke BE 4310
[15:13:54 WIB 2026-09-03] *** TP1 KENA *** harga=4432.47 — L1 profit! Geser SL L2 ke BE 4310
[15:14:54 WIB 2026-09-03] *** TP1 KENA *** harga=4431.64 — L1 profit! Geser SL L2 ke BE 4310
[15:15:54 WIB 2026-09-03] *** TP1 KENA *** harga=4432.17 — L1 profit! Geser SL L2 ke BE 4310
[15:16:54 WIB 2026-09-03] *** TP1 KENA *** harga=4433.44 — L1 profit! Geser SL L2 ke BE 4310
[15:17:55 WIB 2026-09-03] *** TP1 KENA *** harga=4435.63 — L1 profit! Geser SL L2 ke BE 4310
[15:18:54 WIB 2026-09-03] *** TP1 KENA *** harga=4434.95 — L1 profit! Geser SL L2 ke BE 4310
[15:19:55 WIB 2026-09-03] *** TP1 KENA *** harga=4438.19 — L1 profit! Geser SL L2 ke BE 4310
[15:20:55 WIB 2026-09-03] *** TP1 KENA *** harga=4437.63 — L1 profit! Geser SL L2 ke BE 4310
[15:21:55 WIB 2026-09-03] *** TP1 KENA *** harga=4438.81 — L1 profit! Geser SL L2 ke BE 4310
[15:22:55 WIB 2026-09-03] GUARD TF: chart tidak di M15 (interval bar 1440 mnt) — auto-set M15, siklus ini dilewati
[15:23:55 WIB 2026-09-03] GUARD TF: chart tidak di M15 (interval bar 60 mnt) — auto-set M15, siklus ini dilewati
[15:24:55 WIB 2026-09-03] *** TP1 KENA *** harga=4436.88 — L1 profit! Geser SL L2 ke BE 4310
[15:25:55 WIB 2026-09-03] *** TP1 KENA *** harga=4437.52 — L1 profit! Geser SL L2 ke BE 4310
[15:26:55 WIB 2026-09-03] *** TP1 KENA *** harga=4437.27 — L1 profit! Geser SL L2 ke BE 4310
[15:27:55 WIB 2026-09-03] *** TP1 KENA *** harga=4438.72 — L1 profit! Geser SL L2 ke BE 4310
[15:28:55 WIB 2026-09-03] *** TP1 KENA *** harga=4435.35 — L1 profit! Geser SL L2 ke BE 4310
[15:29:55 WIB 2026-09-03] *** TP1 KENA *** harga=4437.62 — L1 profit! Geser SL L2 ke BE 4310
[15:30:55 WIB 2026-09-03] *** TP1 KENA *** harga=4435.97 — L1 profit! Geser SL L2 ke BE 4310
[15:31:55 WIB 2026-09-03] *** TP1 KENA *** harga=4437.75 — L1 profit! Geser SL L2 ke BE 4310
[15:32:55 WIB 2026-09-03] *** TP1 KENA *** harga=4437.57 — L1 profit! Geser SL L2 ke BE 4310
[15:33:55 WIB 2026-09-03] *** TP1 KENA *** harga=4437.16 — L1 profit! Geser SL L2 ke BE 4310
[15:34:55 WIB 2026-09-03] *** TP1 KENA *** harga=4438.88 — L1 profit! Geser SL L2 ke BE 4310
[15:35:55 WIB 2026-09-03] *** TP1 KENA *** harga=4437.08 — L1 profit! Geser SL L2 ke BE 4310
[15:36:55 WIB 2026-09-03] *** TP1 KENA *** harga=4437.85 — L1 profit! Geser SL L2 ke BE 4310
[15:37:55 WIB 2026-09-03] *** TP1 KENA *** harga=4436.55 — L1 profit! Geser SL L2 ke BE 4310
[15:38:55 WIB 2026-09-03] *** TP1 KENA *** harga=4436.52 — L1 profit! Geser SL L2 ke BE 4310
[15:39:55 WIB 2026-09-03] *** TP1 KENA *** harga=4435.17 — L1 profit! Geser SL L2 ke BE 4310
[15:40:55 WIB 2026-09-03] *** TP1 KENA *** harga=4434.96 — L1 profit! Geser SL L2 ke BE 4310
[15:41:55 WIB 2026-09-03] *** TP1 KENA *** harga=4432.99 — L1 profit! Geser SL L2 ke BE 4310
[15:42:55 WIB 2026-09-03] *** TP1 KENA *** harga=4432.06 — L1 profit! Geser SL L2 ke BE 4310
[15:43:55 WIB 2026-09-03] *** TP1 KENA *** harga=4434.36 — L1 profit! Geser SL L2 ke BE 4310
[15:44:55 WIB 2026-09-03] *** TP1 KENA *** harga=4434.13 — L1 profit! Geser SL L2 ke BE 4310
[15:45:55 WIB 2026-09-03] *** TP1 KENA *** harga=4436.43 — L1 profit! Geser SL L2 ke BE 4310
[15:46:55 WIB 2026-09-03] *** TP1 KENA *** harga=4438.37 — L1 profit! Geser SL L2 ke BE 4310
[15:47:55 WIB 2026-09-03] *** TP1 KENA *** harga=4439.44 — L1 profit! Geser SL L2 ke BE 4310
[15:48:55 WIB 2026-09-03] *** TP1 KENA *** harga=4438.19 — L1 profit! Geser SL L2 ke BE 4310
[15:49:55 WIB 2026-09-03] *** TP1 KENA *** harga=4438.26 — L1 profit! Geser SL L2 ke BE 4310
[15:50:55 WIB 2026-09-03] *** TP1 KENA *** harga=4437.95 — L1 profit! Geser SL L2 ke BE 4310
[15:51:55 WIB 2026-09-03] *** TP1 KENA *** harga=4434.51 — L1 profit! Geser SL L2 ke BE 4310
[15:52:55 WIB 2026-09-03] *** TP1 KENA *** harga=4434.99 — L1 profit! Geser SL L2 ke BE 4310
[15:53:55 WIB 2026-09-03] *** TP1 KENA *** harga=4434.91 — L1 profit! Geser SL L2 ke BE 4310
[15:54:55 WIB 2026-09-03] *** TP1 KENA *** harga=4435.74 — L1 profit! Geser SL L2 ke BE 4310
[15:55:55 WIB 2026-09-03] *** TP1 KENA *** harga=4434.31 — L1 profit! Geser SL L2 ke BE 4310
[15:56:55 WIB 2026-09-03] *** TP1 KENA *** harga=4435.03 — L1 profit! Geser SL L2 ke BE 4310
[15:57:55 WIB 2026-09-03] *** TP1 KENA *** harga=4436.17 — L1 profit! Geser SL L2 ke BE 4310
[15:58:55 WIB 2026-09-03] *** TP1 KENA *** harga=4436.96 — L1 profit! Geser SL L2 ke BE 4310
[15:59:55 WIB 2026-09-03] *** TP1 KENA *** harga=4435.63 — L1 profit! Geser SL L2 ke BE 4310
[16:00:55 WIB 2026-09-03] *** TP1 KENA *** harga=4436.49 — L1 profit! Geser SL L2 ke BE 4310
[16:01:55 WIB 2026-09-03] *** TP1 KENA *** harga=4437.55 — L1 profit! Geser SL L2 ke BE 4310
[16:02:55 WIB 2026-09-03] *** TP1 KENA *** harga=4436.18 — L1 profit! Geser SL L2 ke BE 4310
[16:03:55 WIB 2026-09-03] *** TP1 KENA *** harga=4435.17 — L1 profit! Geser SL L2 ke BE 4310
[16:04:55 WIB 2026-09-03] *** TP1 KENA *** harga=4436.84 — L1 profit! Geser SL L2 ke BE 4310
[16:05:55 WIB 2026-09-03] *** TP1 KENA *** harga=4436.18 — L1 profit! Geser SL L2 ke BE 4310
[16:06:55 WIB 2026-09-03] *** TP1 KENA *** harga=4437.28 — L1 profit! Geser SL L2 ke BE 4310
[16:07:55 WIB 2026-09-03] *** TP1 KENA *** harga=4437.35 — L1 profit! Geser SL L2 ke BE 4310
[16:08:55 WIB 2026-09-03] *** TP1 KENA *** harga=4441.73 — L1 profit! Geser SL L2 ke BE 4310
[16:09:55 WIB 2026-09-03] *** TP1 KENA *** harga=4440.01 — L1 profit! Geser SL L2 ke BE 4310
[16:10:55 WIB 2026-09-03] *** TP1 KENA *** harga=4438.83 — L1 profit! Geser SL L2 ke BE 4310
[16:11:55 WIB 2026-09-03] *** TP1 KENA *** harga=4438.44 — L1 profit! Geser SL L2 ke BE 4310
[16:12:55 WIB 2026-09-03] *** TP1 KENA *** harga=4438.71 — L1 profit! Geser SL L2 ke BE 4310
[16:13:55 WIB 2026-09-03] *** TP1 KENA *** harga=4439.38 — L1 profit! Geser SL L2 ke BE 4310
[16:14:55 WIB 2026-09-03] *** TP1 KENA *** harga=4438.26 — L1 profit! Geser SL L2 ke BE 4310
[16:15:55 WIB 2026-09-03] *** TP1 KENA *** harga=4437.60 — L1 profit! Geser SL L2 ke BE 4310
[16:16:55 WIB 2026-09-03] *** TP1 KENA *** harga=4436.63 — L1 profit! Geser SL L2 ke BE 4310
[16:17:55 WIB 2026-09-03] GUARD TF: chart tidak di M15 (interval bar 60 mnt) — auto-set M15, siklus ini dilewati
[16:18:55 WIB 2026-09-03] *** TP1 KENA *** harga=4437.82 — L1 profit! Geser SL L2 ke BE 4310
[16:19:55 WIB 2026-09-03] *** TP1 KENA *** harga=4435.36 — L1 profit! Geser SL L2 ke BE 4310
[16:20:55 WIB 2026-09-03] *** TP1 KENA *** harga=4435.23 — L1 profit! Geser SL L2 ke BE 4310
[16:21:55 WIB 2026-09-03] *** TP1 KENA *** harga=4434.32 — L1 profit! Geser SL L2 ke BE 4310
[16:22:55 WIB 2026-09-03] *** TP1 KENA *** harga=4434.12 — L1 profit! Geser SL L2 ke BE 4310
[16:23:55 WIB 2026-09-03] *** TP1 KENA *** harga=4432.70 — L1 profit! Geser SL L2 ke BE 4310
[16:24:55 WIB 2026-09-03] *** TP1 KENA *** harga=4432.72 — L1 profit! Geser SL L2 ke BE 4310
[16:25:55 WIB 2026-09-03] *** TP1 KENA *** harga=4433.10 — L1 profit! Geser SL L2 ke BE 4310
[16:26:55 WIB 2026-09-03] *** TP1 KENA *** harga=4432.60 — L1 profit! Geser SL L2 ke BE 4310
[16:27:55 WIB 2026-09-03] *** TP1 KENA *** harga=4434.89 — L1 profit! Geser SL L2 ke BE 4310
[16:28:55 WIB 2026-09-03] *** TP1 KENA *** harga=4435.18 — L1 profit! Geser SL L2 ke BE 4310
[16:29:55 WIB 2026-09-03] *** TP1 KENA *** harga=4435.13 — L1 profit! Geser SL L2 ke BE 4310
[16:30:55 WIB 2026-09-03] *** TP1 KENA *** harga=4434.57 — L1 profit! Geser SL L2 ke BE 4310
[16:31:55 WIB 2026-09-03] *** TP1 KENA *** harga=4434.26 — L1 profit! Geser SL L2 ke BE 4310
[16:32:55 WIB 2026-09-03] *** TP1 KENA *** harga=4436.57 — L1 profit! Geser SL L2 ke BE 4310
[16:33:55 WIB 2026-09-03] *** TP1 KENA *** harga=4437.44 — L1 profit! Geser SL L2 ke BE 4310
[16:34:55 WIB 2026-09-03] *** TP1 KENA *** harga=4436.45 — L1 profit! Geser SL L2 ke BE 4310
[16:35:55 WIB 2026-09-03] *** TP1 KENA *** harga=4437.64 — L1 profit! Geser SL L2 ke BE 4310
[16:36:55 WIB 2026-09-03] *** TP1 KENA *** harga=4435.16 — L1 profit! Geser SL L2 ke BE 4310
[16:37:55 WIB 2026-09-03] *** TP1 KENA *** harga=4433.32 — L1 profit! Geser SL L2 ke BE 4310
[16:38:55 WIB 2026-09-03] *** TP1 KENA *** harga=4432.24 — L1 profit! Geser SL L2 ke BE 4310
[16:39:55 WIB 2026-09-03] *** TP1 KENA *** harga=4432.47 — L1 profit! Geser SL L2 ke BE 4310
[16:40:55 WIB 2026-09-03] *** TP1 KENA *** harga=4432.85 — L1 profit! Geser SL L2 ke BE 4310
[16:41:55 WIB 2026-09-03] *** TP1 KENA *** harga=4432.01 — L1 profit! Geser SL L2 ke BE 4310
[16:42:55 WIB 2026-09-03] *** TP1 KENA *** harga=4433.16 — L1 profit! Geser SL L2 ke BE 4310
[16:43:55 WIB 2026-09-03] *** TP1 KENA *** harga=4431.86 — L1 profit! Geser SL L2 ke BE 4310
[16:44:55 WIB 2026-09-03] *** TP1 KENA *** harga=4430.11 — L1 profit! Geser SL L2 ke BE 4310
[16:45:55 WIB 2026-09-03] *** TP1 KENA *** harga=4428.41 — L1 profit! Geser SL L2 ke BE 4310
[16:46:55 WIB 2026-09-03] *** TP1 KENA *** harga=4427.90 — L1 profit! Geser SL L2 ke BE 4310
[16:47:55 WIB 2026-09-03] *** TP1 KENA *** harga=4428.63 — L1 profit! Geser SL L2 ke BE 4310
[16:48:55 WIB 2026-09-03] *** TP1 KENA *** harga=4428.92 — L1 profit! Geser SL L2 ke BE 4310
[16:49:55 WIB 2026-09-03] *** TP1 KENA *** harga=4428.48 — L1 profit! Geser SL L2 ke BE 4310
[16:50:55 WIB 2026-09-03] *** TP1 KENA *** harga=4430.11 — L1 profit! Geser SL L2 ke BE 4310
[16:51:55 WIB 2026-09-03] *** TP1 KENA *** harga=4428.78 — L1 profit! Geser SL L2 ke BE 4310
[16:52:55 WIB 2026-09-03] *** TP1 KENA *** harga=4427.08 — L1 profit! Geser SL L2 ke BE 4310
[16:53:55 WIB 2026-09-03] *** TP1 KENA *** harga=4427.43 — L1 profit! Geser SL L2 ke BE 4310
[16:54:55 WIB 2026-09-03] *** TP1 KENA *** harga=4427.08 — L1 profit! Geser SL L2 ke BE 4310
[16:55:55 WIB 2026-09-03] *** TP1 KENA *** harga=4426.61 — L1 profit! Geser SL L2 ke BE 4310
[16:56:55 WIB 2026-09-03] *** TP1 KENA *** harga=4426.25 — L1 profit! Geser SL L2 ke BE 4310
[16:57:55 WIB 2026-09-03] *** TP1 KENA *** harga=4428.05 — L1 profit! Geser SL L2 ke BE 4310
[16:58:55 WIB 2026-09-03] *** TP1 KENA *** harga=4426.94 — L1 profit! Geser SL L2 ke BE 4310
[16:59:55 WIB 2026-09-03] *** TP1 KENA *** harga=4427.92 — L1 profit! Geser SL L2 ke BE 4310
[17:00:55 WIB 2026-09-03] *** TP1 KENA *** harga=4427.61 — L1 profit! Geser SL L2 ke BE 4310
[17:01:55 WIB 2026-09-03] *** TP1 KENA *** harga=4427.03 — L1 profit! Geser SL L2 ke BE 4310
[17:02:55 WIB 2026-09-03] *** TP1 KENA *** harga=4425.78 — L1 profit! Geser SL L2 ke BE 4310
[17:03:55 WIB 2026-09-03] *** TP1 KENA *** harga=4426.93 — L1 profit! Geser SL L2 ke BE 4310
[17:04:55 WIB 2026-09-03] *** TP1 KENA *** harga=4427.65 — L1 profit! Geser SL L2 ke BE 4310
[17:05:55 WIB 2026-09-03] *** TP1 KENA *** harga=4428.43 — L1 profit! Geser SL L2 ke BE 4310
[17:06:55 WIB 2026-09-03] *** TP1 KENA *** harga=4429.73 — L1 profit! Geser SL L2 ke BE 4310
[17:07:55 WIB 2026-09-03] *** TP1 KENA *** harga=4428.52 — L1 profit! Geser SL L2 ke BE 4310
[17:08:55 WIB 2026-09-03] *** TP1 KENA *** harga=4426.48 — L1 profit! Geser SL L2 ke BE 4310
[17:09:55 WIB 2026-09-03] *** TP1 KENA *** harga=4425.43 — L1 profit! Geser SL L2 ke BE 4310
[17:10:55 WIB 2026-09-03] *** TP1 KENA *** harga=4424.26 — L1 profit! Geser SL L2 ke BE 4310
[17:11:55 WIB 2026-09-03] *** TP1 KENA *** harga=4424.23 — L1 profit! Geser SL L2 ke BE 4310
[17:12:55 WIB 2026-09-03] *** TP1 KENA *** harga=4423.96 — L1 profit! Geser SL L2 ke BE 4310
[17:13:55 WIB 2026-09-03] *** TP1 KENA *** harga=4423.66 — L1 profit! Geser SL L2 ke BE 4310
[17:14:55 WIB 2026-09-03] *** TP1 KENA *** harga=4424.73 — L1 profit! Geser SL L2 ke BE 4310
[17:15:55 WIB 2026-09-03] *** TP1 KENA *** harga=4425.68 — L1 profit! Geser SL L2 ke BE 4310
[17:16:55 WIB 2026-09-03] *** TP1 KENA *** harga=4425.08 — L1 profit! Geser SL L2 ke BE 4310
[17:17:55 WIB 2026-09-03] *** TP1 KENA *** harga=4423.69 — L1 profit! Geser SL L2 ke BE 4310
[17:18:55 WIB 2026-09-03] *** TP1 KENA *** harga=4423.62 — L1 profit! Geser SL L2 ke BE 4310
[17:19:55 WIB 2026-09-03] *** TP1 KENA *** harga=4422.60 — L1 profit! Geser SL L2 ke BE 4310
[17:20:55 WIB 2026-09-03] *** TP1 KENA *** harga=4421.15 — L1 profit! Geser SL L2 ke BE 4310
[17:21:55 WIB 2026-09-03] *** TP1 KENA *** harga=4421.19 — L1 profit! Geser SL L2 ke BE 4310
[17:22:55 WIB 2026-09-03] *** TP1 KENA *** harga=4422.44 — L1 profit! Geser SL L2 ke BE 4310
[17:23:55 WIB 2026-09-03] *** TP1 KENA *** harga=4422.23 — L1 profit! Geser SL L2 ke BE 4310
[17:24:55 WIB 2026-09-03] *** TP1 KENA *** harga=4419.20 — L1 profit! Geser SL L2 ke BE 4310
[17:25:55 WIB 2026-09-03] *** TP1 KENA *** harga=4422.48 — L1 profit! Geser SL L2 ke BE 4310
[17:26:55 WIB 2026-09-03] *** TP1 KENA *** harga=4422.28 — L1 profit! Geser SL L2 ke BE 4310
[17:27:55 WIB 2026-09-03] *** TP1 KENA *** harga=4422.73 — L1 profit! Geser SL L2 ke BE 4310
[17:28:55 WIB 2026-09-03] *** TP1 KENA *** harga=4422.19 — L1 profit! Geser SL L2 ke BE 4310
[17:29:56 WIB 2026-09-03] *** TP1 KENA *** harga=4422.82 — L1 profit! Geser SL L2 ke BE 4310
[17:30:56 WIB 2026-09-03] *** TP1 KENA *** harga=4421.81 — L1 profit! Geser SL L2 ke BE 4310
[17:31:56 WIB 2026-09-03] *** TP1 KENA *** harga=4421.09 — L1 profit! Geser SL L2 ke BE 4310
[17:32:56 WIB 2026-09-03] *** TP1 KENA *** harga=4422.66 — L1 profit! Geser SL L2 ke BE 4310
[17:33:56 WIB 2026-09-03] *** TP1 KENA *** harga=4424.31 — L1 profit! Geser SL L2 ke BE 4310
[17:34:56 WIB 2026-09-03] *** TP1 KENA *** harga=4422.56 — L1 profit! Geser SL L2 ke BE 4310
[17:35:56 WIB 2026-09-03] *** TP1 KENA *** harga=4423.13 — L1 profit! Geser SL L2 ke BE 4310
[17:36:56 WIB 2026-09-03] *** TP1 KENA *** harga=4424.41 — L1 profit! Geser SL L2 ke BE 4310
[17:37:56 WIB 2026-09-03] *** TP1 KENA *** harga=4423.15 — L1 profit! Geser SL L2 ke BE 4310
[17:38:56 WIB 2026-09-03] *** TP1 KENA *** harga=4423.47 — L1 profit! Geser SL L2 ke BE 4310
[17:39:56 WIB 2026-09-03] *** TP1 KENA *** harga=4424.55 — L1 profit! Geser SL L2 ke BE 4310
[17:40:56 WIB 2026-09-03] *** TP1 KENA *** harga=4424.80 — L1 profit! Geser SL L2 ke BE 4310
[17:41:56 WIB 2026-09-03] *** TP1 KENA *** harga=4426.02 — L1 profit! Geser SL L2 ke BE 4310
[17:42:56 WIB 2026-09-03] *** TP1 KENA *** harga=4425.36 — L1 profit! Geser SL L2 ke BE 4310
[17:43:56 WIB 2026-09-03] *** TP1 KENA *** harga=4425.59 — L1 profit! Geser SL L2 ke BE 4310
[17:44:56 WIB 2026-09-03] GUARD TF: chart tidak di M15 (interval bar 60 mnt) — auto-set M15, siklus ini dilewati
[17:45:56 WIB 2026-09-03] *** TP1 KENA *** harga=4426.35 — L1 profit! Geser SL L2 ke BE 4310
[17:46:56 WIB 2026-09-03] *** TP1 KENA *** harga=4425.98 — L1 profit! Geser SL L2 ke BE 4310
[17:47:56 WIB 2026-09-03] *** TP1 KENA *** harga=4425.95 — L1 profit! Geser SL L2 ke BE 4310
[17:48:56 WIB 2026-09-03] *** TP1 KENA *** harga=4425.10 — L1 profit! Geser SL L2 ke BE 4310
[17:49:56 WIB 2026-09-03] *** TP1 KENA *** harga=4424.55 — L1 profit! Geser SL L2 ke BE 4310
[17:50:56 WIB 2026-09-03] *** TP1 KENA *** harga=4424.70 — L1 profit! Geser SL L2 ke BE 4310
[17:51:56 WIB 2026-09-03] *** TP1 KENA *** harga=4425.81 — L1 profit! Geser SL L2 ke BE 4310
[17:52:56 WIB 2026-09-03] *** TP1 KENA *** harga=4426.06 — L1 profit! Geser SL L2 ke BE 4310
[17:53:56 WIB 2026-09-03] *** TP1 KENA *** harga=4427.35 — L1 profit! Geser SL L2 ke BE 4310
[17:54:56 WIB 2026-09-03] *** TP1 KENA *** harga=4427.77 — L1 profit! Geser SL L2 ke BE 4310
[17:55:56 WIB 2026-09-03] *** TP1 KENA *** harga=4427.69 — L1 profit! Geser SL L2 ke BE 4310
[17:56:56 WIB 2026-09-03] *** TP1 KENA *** harga=4428.23 — L1 profit! Geser SL L2 ke BE 4310
[17:57:56 WIB 2026-09-03] *** TP1 KENA *** harga=4427.86 — L1 profit! Geser SL L2 ke BE 4310
[17:58:56 WIB 2026-09-03] *** TP1 KENA *** harga=4427.74 — L1 profit! Geser SL L2 ke BE 4310
[17:59:56 WIB 2026-09-03] *** TP1 KENA *** harga=4428.21 — L1 profit! Geser SL L2 ke BE 4310
[18:00:56 WIB 2026-09-03] *** TP1 KENA *** harga=4427.59 — L1 profit! Geser SL L2 ke BE 4310
[18:02:21 WIB 2026-09-03] *** TP1 KENA *** harga=4425.94 — L1 profit! Geser SL L2 ke BE 4310
[18:02:58 WIB 2026-09-03] *** TP1 KENA *** harga=4425.60 — L1 profit! Geser SL L2 ke BE 4310
[18:03:57 WIB 2026-09-03] *** TP1 KENA *** harga=4426.93 — L1 profit! Geser SL L2 ke BE 4310
[18:04:57 WIB 2026-09-03] *** TP1 KENA *** harga=4426.91 — L1 profit! Geser SL L2 ke BE 4310
[18:05:57 WIB 2026-09-03] *** TP1 KENA *** harga=4427.17 — L1 profit! Geser SL L2 ke BE 4310
[18:06:57 WIB 2026-09-03] *** TP1 KENA *** harga=4426.93 — L1 profit! Geser SL L2 ke BE 4310
[18:07:57 WIB 2026-09-03] *** TP1 KENA *** harga=4426.94 — L1 profit! Geser SL L2 ke BE 4310
[18:08:57 WIB 2026-09-03] *** TP1 KENA *** harga=4429.70 — L1 profit! Geser SL L2 ke BE 4310
[18:09:57 WIB 2026-09-03] *** TP1 KENA *** harga=4430.96 — L1 profit! Geser SL L2 ke BE 4310
[18:10:57 WIB 2026-09-03] *** TP1 KENA *** harga=4430.52 — L1 profit! Geser SL L2 ke BE 4310
[18:11:57 WIB 2026-09-03] *** TP1 KENA *** harga=4431.52 — L1 profit! Geser SL L2 ke BE 4310
[18:12:57 WIB 2026-09-03] *** TP1 KENA *** harga=4432.47 — L1 profit! Geser SL L2 ke BE 4310
[18:13:57 WIB 2026-09-03] *** TP1 KENA *** harga=4432.20 — L1 profit! Geser SL L2 ke BE 4310
[18:14:57 WIB 2026-09-03] *** TP1 KENA *** harga=4431.57 — L1 profit! Geser SL L2 ke BE 4310
[18:15:57 WIB 2026-09-03] *** TP1 KENA *** harga=4434.41 — L1 profit! Geser SL L2 ke BE 4310
[18:16:57 WIB 2026-09-03] *** TP1 KENA *** harga=4434.48 — L1 profit! Geser SL L2 ke BE 4310
[18:17:57 WIB 2026-09-03] *** TP1 KENA *** harga=4434.44 — L1 profit! Geser SL L2 ke BE 4310
[18:18:57 WIB 2026-09-03] *** TP1 KENA *** harga=4433.98 — L1 profit! Geser SL L2 ke BE 4310
[18:19:57 WIB 2026-09-03] *** TP1 KENA *** harga=4434.27 — L1 profit! Geser SL L2 ke BE 4310
[18:20:57 WIB 2026-09-03] *** TP1 KENA *** harga=4432.61 — L1 profit! Geser SL L2 ke BE 4310
[18:21:57 WIB 2026-09-03] *** TP1 KENA *** harga=4431.90 — L1 profit! Geser SL L2 ke BE 4310
[18:22:57 WIB 2026-09-03] *** TP1 KENA *** harga=4431.04 — L1 profit! Geser SL L2 ke BE 4310
[18:23:57 WIB 2026-09-03] *** TP1 KENA *** harga=4430.90 — L1 profit! Geser SL L2 ke BE 4310
[18:24:57 WIB 2026-09-03] *** TP1 KENA *** harga=4430.94 — L1 profit! Geser SL L2 ke BE 4310
[18:25:57 WIB 2026-09-03] *** TP1 KENA *** harga=4432.23 — L1 profit! Geser SL L2 ke BE 4310
[18:26:57 WIB 2026-09-03] *** TP1 KENA *** harga=4434.89 — L1 profit! Geser SL L2 ke BE 4310
[18:27:57 WIB 2026-09-03] *** TP1 KENA *** harga=4433.14 — L1 profit! Geser SL L2 ke BE 4310
[18:28:57 WIB 2026-09-03] *** TP1 KENA *** harga=4432.65 — L1 profit! Geser SL L2 ke BE 4310
[18:29:57 WIB 2026-09-03] *** TP1 KENA *** harga=4434.40 — L1 profit! Geser SL L2 ke BE 4310
